ensembl_gene_id,gene_symbol,SRR35143100,SRR35143101,SRR35143102,SRR35143106,SRR35143107,SRR35143108,SRR19070038,SRR19070039,SRR19070040,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000023781,Hes7,6,10,4,4,4,5,8,3,7,8,3,10
ENSMUSG00000023791,Pigx,26.626,18.398999999999997,21.576,21.511,25.009999999999998,21.708,25.898,30.463,24.272000000000002,25.728,30.805000000000003,13.036000000000001
ENSMUSG00000023795,Pisd-ps2,28.002,31.248,26,35.05,30.003,26.001,45.004,38,36,43.187,40,55.998
ENSMUSG00000023800,Tiam2,16.211,34.914,44.968999999999994,62.285000000000004,11.921,63.364000000000004,25.466,27.819,25.862000000000002,48.2,9.663,5.539
ENSMUSG00000023805,Synj2,1108.314,1203.8290000000002,1128.702,933.826,1023.737,1110.57,1360.305,1646.394,1538.627,1835.1229999999998,1271.1589999999999,1580.0159999999996
ENSMUSG00000023806,Rsph3b,118.459,114.763,90.399,137.867,140.26,111.139,165.391,209.641,184.986,373.745,125.505,201.771
ENSMUSG00000023809,Rps6ka2,4.426,13.301,3.337,13.932,6.468,3.472,11.516,30.567,24.122,55.207,20.208000000000002,13.190999999999999
ENSMUSG00000023826,Prkn,66.386,143.788,86.744,102.914,158.813,156.744,299.84299999999996,352.842,306.83299999999997,300.621,245,320.747
ENSMUSG00000023827,Agpat4,3.808,16.187,48.253,17.89,15.06,15.894,29.054,8.818000000000001,29.695,264.66,29.514,21.277
ENSMUSG00000023828,Slc22a3,0,0,4.574,0,0,0,0,0,0,0,0,0
ENSMUSG00000023829,Slc22a1,0,0,0,0,0,0,2.184,1,1,1,4,7
ENSMUSG00000023830,Igf2r,1.185,0,0,0,2.421,0.886,5.961,5.856,1.154,4.087,1.147,4.172
ENSMUSG00000023832,Acat2,0,0,0,0,0,0,1.921,0,0,0,0,1.604
ENSMUSG00000023845,Lnpep,4829.585999999999,5015.936000000001,4376.7919999999995,4601.939,4718.499,4928.412,2266.996,2669.661,2505.022,5829.001,2094.017,2520.815
ENSMUSG00000023852,Chd1,18.202,25.57,24.778,36.628,15.272,17.793,3.339,28.349,0,54.414,18.832,5.321
ENSMUSG00000023861,Mpc1,2516.28,2484.2749999999996,2206.965,2353.475,2331.3299999999995,2379.397,2012.8770000000002,2324.7300000000005,2132.554,2232.167,1718.579,2113.84
ENSMUSG00000023868,Pde10a,851.7040000000001,815.941,787.875,781.138,870.65,946.322,852.602,931.016,914.437,1461.1979999999999,746.6830000000001,893.8169999999999
ENSMUSG00000023873,1700010I14Rik,0,0,0,24,0,9.318,0,0,0,0,0,0
ENSMUSG00000023882,Zfp54,1.446,1.525,1.669,1.441,13.217,6.407,0,1.702,2.844,0,0,0
ENSMUSG00000023883,Phf10,955.159,1023.199,883.0690000000001,1028.664,915.37,1053.812,771.547,958.3960000000001,892.492,1826.013,783.1990000000001,864.6039999999999
ENSMUSG00000023885,Thbs2,1.251,0,0,1.261,0,2.868,1.497,0,3.455,1.38,0,8.568
ENSMUSG00000023886,Smoc2,0,0,0,4.965,1,0,3.127,2,0,0,0,1.031
ENSMUSG00000023902,Zscan10,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023903,Mmp25,19,19,16,40,35,19,9,19,6,5,10,9
ENSMUSG00000023905,Tnfrsf12a,6.742,7,14.350999999999999,15.457,7.87,19.085,10.314,14.543,14.221,29.264,11.861,10.092
ENSMUSG00000023906,Cldn6,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000023908,Pkmyt1,59.474000000000004,48.138999999999996,70.42699999999999,46.354,41.748999999999995,52.864000000000004,50.41799999999999,41.878,25.262,34.78,32.955,37.849000000000004
ENSMUSG00000023909,Paqr4,0,0,1.386,0,0,0,0,1.424,0,1.14,0,0
ENSMUSG00000023911,Flywch2,1.468,0,4.063000000000001,3.902,0,8.317,5.305,14.429,1.478,6.48,11.78,6.036
ENSMUSG00000023912,Slc25a27,942.9799999999999,1055.834,903,1143,928.89,1187.572,1399.118,1712.7240000000002,1496,1797,1319.306,1685.097
ENSMUSG00000023913,Pla2g7,296.424,297.96,311.01300000000003,278.08400000000006,288.48,214.622,258.373,150.147,159.42200000000003,588.044,80.602,161.062
ENSMUSG00000023914,Mep1a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023915,Tnfrsf21,2.645,10.125,2.702,5.671,7.094,5.341,15.638,8.539,6.414,7.644,0,1.431
ENSMUSG00000023918,Adgrf4,0,0,0,0,1,0,0,3.995,0,0,0,1
ENSMUSG00000023919,Cenpq,3,2,1,4,6,1,4,5,6,2,0,1
ENSMUSG00000023921,Mmut,3.209,2.701,2.115,4.708,4.685,6.268,31.944,25.579,19.194,9.507,17.551,32.858
ENSMUSG00000023923,Tbc1d5,72.021,47.528,39.607,34.645999999999994,44.85,81.345,25.591,40.103,40.36,134.779,32.111,27.666
ENSMUSG00000023926,Rhag,1,5,19,17,2,1,0,0,0,0,0,0
ENSMUSG00000023927,Satb1,4.306,1.69,2.106,4.756,2.326,1,2.681,3.689,2.202,3.955,2.412,5
ENSMUSG00000023930,Crisp2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000023931,Efhb,19.000999999999998,19,15,31,33.989999999999995,30.243000000000002,10,11,11,27.045,9,7.003
ENSMUSG00000023932,Cdc5l,4.226,4.201,2.506,2.551,3.88,4.112,1.432,14.849,0,14.689,7.784,0
ENSMUSG00000023935,Spats1,127.13900000000001,118.273,126.55799999999999,144.227,150.322,138.31,28.656,45.946,49.757999999999996,77.618,26.881,59.044
ENSMUSG00000023938,Aars2,29.2,11.868,5.817,9.311,13.463000000000001,32.035,30.509999999999998,77.847,50.053,42.598,43.908,30.014
ENSMUSG00000023939,Mrpl14,19.744,28.325,29.684,8,27.146,56.332,14.202,34.785,28.3,49.635,44.34,79.941
ENSMUSG00000023940,Sgo1,0,0,1.642,0,0,0,0,0,0,0,0,0
ENSMUSG00000023942,Slc29a1,52.227000000000004,68.047,45.644,59.614000000000004,55.721000000000004,57.177,60.766999999999996,76.69800000000001,85.749,78.75399999999999,71.76599999999999,71.419
ENSMUSG00000023943,Sult1c1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023944,Hsp90ab1,21.211,18.156000000000002,21.64,25.73,12.812000000000001,23.236000000000004,30.79,33.766999999999996,55.07900000000001,36.842,42.789,50.03900000000001
ENSMUSG00000023945,Slc5a7,820.76,659.828,820.926,949.2950000000001,820.7810000000001,887.2890000000001,299.81899999999996,475.048,221.304,1516.319,473.25,462.829
ENSMUSG00000023947,Nfkbie,0,5.067,1.927,11.237,2.517,0,5.344,0,2.232,2.37,1.984,9.189
ENSMUSG00000023951,Vegfa,136.01100000000002,159.25500000000002,147.64000000000001,146.808,86.55000000000001,188.813,350.323,439.322,424.61699999999996,252.53099999999998,369.07,388.07399999999996
ENSMUSG00000023952,Gtpbp2,673.8180000000001,673.309,589.0010000000001,641.0000000000001,637.9989999999999,725.01,984,1232.1699999999998,1082.9999999999998,731.9990000000001,1002.002,1156.0010000000002
ENSMUSG00000023953,Polh,16.017,11.454,2.093,16.419,7.977,9.742,9.073,26.244,26.747,30.679000000000002,2.048,17.703
ENSMUSG00000023959,Clic5,0,1.018,2.028,1.02,0,1.029,1.008,1.035,0,4.277,2.1,0
ENSMUSG00000023960,Enpp5,2095.396,2021.518,1913.304,1922.004,1934.169,2032.698,1747.989,2138.753,1834.524,2671.925,1517.403,1822.35
ENSMUSG00000023963,Cyp39a1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023964,Calcr,0,6,0,4.128,0,16,4.371,15,9.904,7,10,5
ENSMUSG00000023965,Fbxl17,743.5889999999999,861.999,741,807.001,815.992,861.808,574,662.333,587,919.0010000000001,475.397,614.108
ENSMUSG00000023966,Rsph9,3,2.056,1,4.103,1,11.001999999999999,8,4.095000000000001,5.095,8.324000000000002,7.033,11
ENSMUSG00000023967,Mrps18a,35.809,52.385000000000005,14.232,25.434,24.284000000000002,19.552,40.743,57.662,44.368,54.224999999999994,55.506,42.598
ENSMUSG00000023968,Crip3,12,7.001,11,6.686,9,17.695999999999998,12.744,19.218,18.924999999999997,24.151999999999997,21.343999999999998,19.868
ENSMUSG00000023971,Rrp36,34.723,46.344,32.995000000000005,22.639000000000003,37.718,36.417,57.111,78.80399999999999,31.461,85.19500000000001,47.422,59.812
ENSMUSG00000023972,Ptk7,12.958,4.762,5.716,7.419,6.07,11.207,14.582,17.242,19.134,32.37,12.15,29.33
ENSMUSG00000023973,Cnpy3,25.561,25.975,7.224,11.756,18.488,6.824,22.345,35.853,22.716,29.668,22.052,21.323
ENSMUSG00000023977,Ubr2,62.876999999999995,35.81,57.928,36.614000000000004,31.814999999999998,42.763000000000005,133.506,154.964,178.563,183.639,98.90299999999999,90.413
ENSMUSG00000023978,Prph2,0,0,0,0,0,1,0,0,1,3,0,0
ENSMUSG00000023980,Taf8,41.768,38.869,39.2,29.286,24.6,31.281,67.044,63.524,92.666,59.858,76.452,68.688
ENSMUSG00000023982,Guca1a,1,2,0,2,5,0,0,2,4,0,0,1
ENSMUSG00000023984,Gm20517,8.022,14.939,9.126,12.809000000000001,19.65,12.873,23.611,20.372,11.935,31.044000000000004,10.745000000000001,17.538
ENSMUSG00000023987,Pgc,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023990,Tfeb,85.10099999999998,57.898999999999994,40.958,76.979,24.724999999999998,55.634,84.10300000000001,54.629,9.014,57.342,3.88,12.826
ENSMUSG00000023991,Foxp4,15.049,9.495000000000001,11,7,9,12.92,6.282,17.503,14.041,6,10,13.324
ENSMUSG00000023992,Trem2,161.111,135.199,120.157,88.599,116.021,104.324,172.837,265.283,205.154,82.555,142.195,152.217
ENSMUSG00000023993,Treml1,0,1,0,0,0,1,1,3,1.521,0,0,0
ENSMUSG00000023994,Nfya,8.171,20.15,16.983,12.375,6.449,17.444,25.942999999999998,51.505,36.169,54.071,18.58,29.922000000000004
ENSMUSG00000023995,Tspo2,2,2,0,5,0,0,0,1,0,0,0,1
ENSMUSG00000023999,Kif6,10.754999999999999,5.905,10.124,0,1.062,1.296,1.338,6.588,5.989,6.585,3.049,11.007
ENSMUSG00000024002,Brd4,249.348,240.59000000000003,240.89600000000002,226.43200000000002,221.41400000000002,232.85399999999998,266.136,270.394,293.48600000000005,414.356,254.038,247.918
ENSMUSG00000024006,Stk38,875.028,815.018,787.0210000000001,951.8759999999999,680.802,977.8369999999999,1088.376,1220.81,1118.0090000000002,2181.1040000000003,1005.6160000000001,1249.307
ENSMUSG00000024007,Ppil1,231.79,247.999,227,294,220,210,274,354,356,217,300.853,316
ENSMUSG00000024008,Cpne5,219.061,250.172,166.99599999999998,236.209,238.367,237.412,257.724,391.697,308.90799999999996,247.88,259.151,318.259
ENSMUSG00000024011,Pi16,19.236,11.667,14.139,37.336,29.399,7.804,9.15,28.477,33.062,15.6,24.42,30.15
ENSMUSG00000024012,Mtch1,1558.9800000000002,1643.5169999999998,1337.125,1587.9159999999997,1416.2289999999998,1490.7559999999999,2796.2850000000003,3462.506,2943.6710000000003,1964.3319999999999,2652.318,3119.2960000000003
ENSMUSG00000024013,Fgd2,31.363,37.792,16.861,25.887,23.671999999999997,26.54,45.42,62.185,69.483,31.981,8.271,49.351
ENSMUSG00000024014,Pim1,19.515,35.878,30.074,29.595,3.856,1,4.24,1,31.528,51.855,4.218,22.088
ENSMUSG00000024018,Ccdc167,103.28399999999999,81.715,74.025,121.399,95.981,118.927,172.14900000000003,156.942,143.889,160.212,130.98000000000002,189.44
ENSMUSG00000024019,Cmtr1,1716.7589999999998,1701.183,1515.3029999999999,1502.785,1589.9959999999999,1735.0780000000002,1654.5,1993.491,1819.5529999999999,1661.0390000000002,1483.7230000000002,1827.6919999999998
ENSMUSG00000024026,Glo1,1975.3339999999998,2037.357,1886.152,1934.295,1811.257,1972.115,1336.525,1670.841,1460.5459999999998,1520.207,1289.4840000000002,1512.157
ENSMUSG00000024027,Glp1r,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024029,Tff3,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000024030,Abcg1,0,0,0,1.723,0,1.593,11.664,42.948,18.249,0,1.704,50.112
ENSMUSG00000024032,Tff1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024033,Rsph1,0,0,2.162,0,0,0,0,0,0,0,0,0
ENSMUSG00000024034,Tmprss3,5,0,0,3,0,0,0,0,0,0,0,0
ENSMUSG00000024036,Slc37a1,27.866000000000003,17.463,11.877,24.444,26.123,29.831,31.975,67.507,26.393,75.52,27.627,46.197
ENSMUSG00000024037,Wdr4,307,315.001,255.00000000000003,294.999,261.256,267.1649999999999,341.935,410.00000000000006,390,264,351.917,474.99999999999994
ENSMUSG00000024038,Ndufv3,36.202,31.081,26.070999999999998,18.139,24.258,48.743,54.159,40.241,43.044,138.713,37.196999999999996,63.568
ENSMUSG00000024039,Cbs,28.5,66.262,86.503,45.875,101.393,74.038,171.66899999999998,148.339,154.347,249.223,152.845,166.56300000000002
ENSMUSG00000024041,Cryaa,2,2.534,0,1,3,1,1,1,0,1,2,2
ENSMUSG00000024042,Sik1,0,0,1.492,1.777,0,0,0,6.865,0,0,0,0
ENSMUSG00000024043,Arhgap28,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024044,Epb41l3,12801.917000000001,12789.142,11946.982000000002,11197.666,12146.126,12476.436000000002,13165.714999999995,15646.214000000004,14613.406,21303.338,12064.150999999998,14557.731999999998
ENSMUSG00000024045,Akap8,1283.375,1122.667,1119.3220000000001,1299.0790000000004,994.3689999999999,1539.049,2249.9789999999994,2558.172,2420.4770000000003,3038.59,2017.3139999999996,2660.201
ENSMUSG00000024048,Myl12a,7.104,3.215,7.577999999999999,1.01,8.385,3.283,14.877,6.643,13.159,0,8.628,3.346
ENSMUSG00000024049,Myom1,3.804,2.188,9.76,10.881,6.0009999999999994,28.222,17.868000000000002,30.197,8.997,8.388,14.776,15.713000000000001
ENSMUSG00000024050,Wiz,271.272,281.721,213.805,276.156,237.356,219.97499999999997,395.95200000000006,321.3380000000001,296.365,345.299,241.14300000000003,402.51000000000005
ENSMUSG00000024052,Lpin2,44.650999999999996,55.604,54.957,62.571,46.765,61.851,77.484,90.831,67.205,149.791,74.589,78.909
ENSMUSG00000024053,Emilin2,0,0,0,12.372,0,1,11.149000000000001,12.068,0,40.621,6.305,12.557
ENSMUSG00000024054,Smchd1,112.13799999999999,47.043,98.45,116.61699999999999,86.186,86.412,74.873,136.553,90.43700000000001,119.40299999999999,104.738,142.704
ENSMUSG00000024055,Cyp4f13,177,178,168.00000000000003,173.999,128.976,130.925,278.001,292.999,274.001,273,234.001,239.937
ENSMUSG00000024056,Ndc80,129.011,125.108,109.534,116.283,95,122.988,7.777,5.6370000000000005,2,12.016,3.001,6.435
ENSMUSG00000024059,Clip4,1510.589,1441.488,1378.982,1452.8930000000003,1447.1190000000001,1485.655,1164.0649999999998,1446.344,1352.248,2142.435,1055.066,1252.775
ENSMUSG00000024063,Lbh,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024064,Galnt14,115.047,94.818,91.974,52.431,81.065,69.214,105.773,78.503,163.95999999999998,150.347,102.594,98.20500000000001
ENSMUSG00000024065,Ehd3,6.361,7.439,5.306,6.407,5.341,8.53,3.229,7.544,6.422,4.148,5.357,6.463
ENSMUSG00000024066,Xdh,360.749,280.339,258.735,352.715,275.872,324.642,226.22,301.937,274.237,559.9370000000001,241.26,260.16
ENSMUSG00000024067,Dpy30,418.675,412.071,411.747,356.928,428.893,385.788,383.49,395.871,363.278,265.51,318.757,384.597
ENSMUSG00000024068,Spast,95.294,85.527,67.11500000000001,91.057,101.16499999999999,130.212,74.642,119.00999999999999,112.909,241.84,66.782,56.964
ENSMUSG00000024069,Slc30a6,18.061,47.63699999999999,21.57,29.532,18.692999999999998,13.278,67.792,105.659,86.06099999999999,123.09899999999999,80.18700000000001,59.53
ENSMUSG00000024070,Prkd3,570.528,25.288,432.534,222.57399999999998,317.326,159.44399999999996,306.89099999999996,532.314,540.403,572.5609999999999,292.937,599.167
ENSMUSG00000024072,Yipf4,238.46,202.74599999999998,281.137,190.57,237.99400000000003,262.021,178.66700000000003,185.142,202.48999999999998,636.778,125.064,177.08599999999998
ENSMUSG00000024073,Birc6,2312.7180000000003,2638.7200000000003,2129.358,2382.5530000000003,2258.1810000000005,2573.3990000000003,2244.0009999999993,2463.826,2261.445,4981.385,1764.6309999999999,2269.8
ENSMUSG00000024074,Crim1,25.625999999999998,31.209,23.217,26.075000000000003,26.205,24.231,95.475,95.926,141.69,45.062,104.362,118.702
ENSMUSG00000024076,Vit,0,0,0,1,1,0,0,0,0,0,0,0
ENSMUSG00000024077,Strn,21.264,13.527,7.535,14.055,26.592,8.801,24.72,20.913,6.962,52.16,17.224,9.479
ENSMUSG00000024078,Ttc27,29.496,45.876999999999995,71.052,19.611,42.683,24.177,18.819,6.488,30.156,108.91,35.332,18.91
ENSMUSG00000024079,Eif2ak2,6.858,4.331,3.255,3.295,4.15,2.059,0,4.566,4.118,4.217,2.253,6.747
ENSMUSG00000024081,Cebpz,160.265,4.0329999999999995,89.976,209.732,111.525,129.025,152.358,233.203,230.42700000000002,518.06,221.245,239.051
ENSMUSG00000024082,Ndufaf7,148.457,133.72199999999998,147.082,160.106,142.028,159.45399999999998,122.735,192.017,191.989,136.876,52.065999999999995,152.35599999999997
ENSMUSG00000024083,Pja2,823.154,29.706,26.252,27.945,18.109,47.637,1781.732,2256.811,508.33799999999997,2974.402,1492.9009999999998,1824.992
ENSMUSG00000024084,Qpct,1.202,1.159,1.162,0,0,2.691,1.288,0,0,0,0,3.749
ENSMUSG00000024085,Man2a1,300,268.317,247,333,251,313,157,193,210,403,179,190.005
ENSMUSG00000024087,Cyp1b1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024088,4930583I09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024091,Vapa,295.549,271.264,311.344,262.848,350.923,363.676,312.379,439.041,395.617,448.085,297.38,417.246
ENSMUSG00000024095,Hnrnpll,253.69800000000004,249.649,233.826,259.23999999999995,222.248,283.794,314.89500000000004,304.52,304.104,640.684,301.54,327.503
ENSMUSG00000024096,Ralbp1,5.082,5.978,6.65,6.136,0,0,37.295,39.464,64.756,16.815,1.141,17.946
ENSMUSG00000024097,Srsf7,474.594,386.295,393.18300000000005,522.4209999999999,370.2,486.69399999999996,550.992,605.314,586.745,712.4549999999999,419.825,473.74100000000004
ENSMUSG00000024098,Twsg1,0,2.068,1.003,3.0709999999999997,0,2.131,0,0,1.029,3,1.236,0
ENSMUSG00000024099,Ndufv2,22.962000000000003,24.952,19.878,19.778,24.179,45.689,19.185000000000002,10.222999999999999,16.34,48.874,19.04,23.543
ENSMUSG00000024101,Washc1,26.503999999999998,16.096,13.409999999999998,26.680999999999997,12.075,17.786,59.468999999999994,54.224999999999994,69.818,37.721000000000004,46.70099999999999,55.532
ENSMUSG00000024104,Washc2,478.45,475.866,354.636,462.03000000000003,365.811,531.988,545.02,655.2099999999999,610.69,1355.4710000000002,487.149,741.0079999999999
ENSMUSG00000024105,Themis3,2,0,1,0,0,1,0,1,0,0,0,3
ENSMUSG00000024107,Lhcgr,2.144,2,0,4.457000000000001,2,1,4.92,3.387,3.193,0,0,1
ENSMUSG00000024109,Nrxn1,146.925,176.96300000000002,134.243,122.249,122.81300000000002,146.61700000000002,63.303,167.948,117.97,148.88400000000001,113.36699999999999,113.21199999999999
ENSMUSG00000024112,Cacna1h,167.682,148.132,116.449,140.53799999999998,157.055,135.508,264.896,259.562,273.66200000000003,135.32600000000002,233.35899999999998,338.31399999999996
ENSMUSG00000024114,Prss41,1.749,2,0,0,0,1,4.677,4,0,1.42,1,0
ENSMUSG00000024116,Prss21,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024118,Tedc2,11.616,22.498,25.686000000000003,29.335,32.434,49.434,36.491,74.378,45.948,93.56400000000001,49.626,60.084
ENSMUSG00000024120,Lrpprc,20.461,34.777,15.974,23.089,8.562000000000001,21.934,26.04,17.175,19.265,48.597,19.564,19.398000000000003
ENSMUSG00000024121,Atp6v0c,194.031,238.008,183.749,207.85100000000003,226.915,227.52800000000002,291.33299999999997,395.58599999999996,361.525,2091.5420000000004,267.462,410.25899999999996
ENSMUSG00000024122,Pdpk1,2.124,2.159,2.093,1.037,7.446,10.604,5.287000000000001,3.068,2.112,7.835000000000001,1.011,7.544
ENSMUSG00000024124,Prss30,1,3,5,3,0,1,6,2,1,1,0,1
ENSMUSG00000024127,Prepl,361.436,394.654,358.677,367.226,321.145,424.096,456.073,404.46,444.1020000000001,905.334,230.409,390.156
ENSMUSG00000024128,Sbp,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000024130,Abca3,40.716,44.05800000000001,42.485,29.165,27.148,27.752,62.678999999999995,88.141,95.744,101.149,66.541,102.03200000000001
ENSMUSG00000024132,Eci1,27.766000000000002,24.78,33.741,32.536,11.664,27.387,25.03,34.347,19.807000000000002,30.81,26.576,17.732
ENSMUSG00000024135,Srbd1,0,1.199,1.545,1.154,0,0,0,0,3.97,0,0,0
ENSMUSG00000024136,Dnase1l2,27.968000000000004,12.222,30.911,27.968,2.284,36.218999999999994,28.23,34.82,39.672000000000004,19.488,45.071999999999996,47.278000000000006
ENSMUSG00000024137,E4f1,107.39099999999999,91.363,83.512,44.224000000000004,60.804,84.214,295.20899999999995,220.682,226.082,125.448,81.485,242.561
ENSMUSG00000024140,Epas1,4.106,0,1.732,0,1.596,0,0,0,0,0,0,0
ENSMUSG00000024142,Mlst8,8.081,11.344000000000001,9.907,22.807,10.837,19.982,143.45299999999997,191.055,229.40500000000003,134.61599999999999,169.14600000000002,146.82000000000002
ENSMUSG00000024143,Rhoq,8,9.616,0,0,7.34,9.055,0,0,0,44.999,3.39,8.232
ENSMUSG00000024146,Cript,1075.499,1159.999,1015.5319999999999,1089.991,1087.489,1044.999,806.739,933.663,893,981.434,640.107,749.697
ENSMUSG00000024150,Mcfd2,2.234,9.521,2.214,17.568,9.658000000000001,3.7199999999999998,0,22.303,2.21,0,4.671,18.016000000000002
ENSMUSG00000024151,Msh2,11.145,4.423,12.957,7.607,8.94,4.775,7.332000000000001,4.471,6.611,20.179,1.093,3.271
ENSMUSG00000024154,Gtf2a1l,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024155,Meiob,2,1,0,3,0,0,1,0,1,0,0,1
ENSMUSG00000024158,Hagh,3.179,0.962,6.815,0,2.309,0,9.166,2.784,2.789,0,11.256,2.968
ENSMUSG00000024160,Spsb3,71.952,83.934,21.602000000000004,85.29400000000001,55.609,32.616,130.48000000000002,183.66700000000003,171.35500000000002,72.454,147.304,111.35300000000001
ENSMUSG00000024163,Mapk8ip3,290.63800000000003,398.075,210.43,298.865,270.88599999999997,451.592,606.0609999999999,724.87,608.402,522.018,627.471,960.9090000000001
ENSMUSG00000024164,C3,0,1.246,8.211,0,12.969,0,0,0,0,0,0,0
ENSMUSG00000024165,Jpt2,25.136,11.301,9.257,16.372,11.612,11.993,21.919,28.408,7.759,17.847,35.293000000000006,40.816
ENSMUSG00000024168,Tmem204,10.904,0,10.109,14.725,7.333,4.081,0,0,0,7.003,3.819,0
ENSMUSG00000024169,Ift140,45.285,36.699,43.22,64.02799999999999,48.241,2.175,106.575,85.775,52.974,74.474,65.715,77.849
ENSMUSG00000024170,Telo2,67.866,65.709,48.607,82.62299999999999,53.725,77.362,118.105,177.037,119.673,121.43400000000001,127.488,122.32400000000001
ENSMUSG00000024171,Prss28,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024172,St6gal2,0,1.449,1.051,2.543,3.378,1.154,0,0,0,0,4.83,0
ENSMUSG00000024173,Tpsab1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024174,Pot1b,14.942,38.486000000000004,82.086,67.907,24.116,14.525,31.722,95.716,129.293,109.11899999999999,59.861,61.147
ENSMUSG00000024175,Tekt4,9,17,17.494,18,20.683,10,22.999,34,18.337,36.001,19,25
ENSMUSG00000024176,Sox8,165.822,170.262,111.708,115.238,105.48,129.77100000000002,201.49499999999998,292.18899999999996,284.302,245.053,233.758,252.556
ENSMUSG00000024177,Nme4,5.583,2,1.064,5.59,1.219,3,17.055,15.548000000000002,8.679,2.944,13.02,6.299
ENSMUSG00000024180,Pgap6,42.211,53.433,47.265,80.916,41.396,62.633,160.46,244.491,201.342,105.367,117.185,189.589
ENSMUSG00000024181,Mrpl28,16.308,21.466,9.732999999999999,20.576999999999998,7.369,13.39,20.284,11.402000000000001,19.521,15.105,12.387,33.983000000000004
ENSMUSG00000024182,Axin1,0,1.295,0,2.455,0,2.334,0,0,0,4.947,0,0
ENSMUSG00000024184,Pdia2,0,0,0,0,1,0,0,1,1,0,4,0
ENSMUSG00000024186,Rgs11,213.33200000000002,176.85399999999998,145.827,216.278,139.947,167,427.26400000000007,515.951,436.066,265,367.589,471.3259999999999
ENSMUSG00000024187,Fam234a,7.712,4.043,4.616,7.349,7.862,0,15.734,10.765,7.594,15.182,5.798,14.977
ENSMUSG00000024188,Luc7l,335.782,305.629,277.51,366.71,283.604,364.315,355.90799999999996,418.98,397.89300000000003,576.47,361.69300000000004,409.458
ENSMUSG00000024190,Dusp1,208.99999999999997,211,251.001,244.30200000000002,248.00000000000003,254,232.32600000000002,176.381,176.377,86.639,80.19800000000001,142.56699999999998
ENSMUSG00000024191,Bnip1,49.48,36.452,49.80799999999999,53.104000000000006,46.055,45.199,64.611,85.429,99.31700000000001,116.21,79.87700000000001,111.478
ENSMUSG00000024193,Phf1,78.785,82.035,43.729,68.739,57.054,57.888000000000005,96.01599999999999,126.42,111.74,114.002,100.91300000000001,122.203
ENSMUSG00000024194,Cuta,248.845,296.569,269.807,270.12,244.019,337.48800000000006,251.774,286.892,250.98499999999999,205.12100000000004,204.194,317.455
ENSMUSG00000024197,Plin3,3.976,17.736,9.34,17.663,17.06,14.014,34.568,39.122,30.794,1.743,14.256,29.267
ENSMUSG00000024201,Kdm4b,64.78999999999999,44.224000000000004,95.38300000000001,65.664,104.888,117.331,58.522,89.001,70.939,31.4,122.251,110.55000000000001
ENSMUSG00000024205,Rpl36-ps2,2.133,1.691,0,0,0,0,1.337,0,0,1.001,0,0
ENSMUSG00000024206,Rfx2,1.038,5.433999999999999,2.029,2.739,1.023,4.156,0,11.892,5.099,5,7.234,13.186
ENSMUSG00000024207,Acsbg2,0,0,0,0,0,0,0,1,0,0,0,1
ENSMUSG00000024208,Uqcc2,0,0,1.036,1.04,0,1.041,1.104,3.466,4.727,1.174,0,2.236
ENSMUSG00000024209,Acsbg3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024211,Grm8,126.401,146.194,132.162,152.761,144.271,147.93400000000003,96.108,135.001,134.039,206.348,132.38899999999998,204.755
ENSMUSG00000024212,Mllt1,0,11.099,4.478,6.558,16.639,22.23,34.671,38.072,34.747,12.656,13.34,15.817
ENSMUSG00000024213,Nudt3,177.615,234.2,174.511,188.751,173.62900000000002,237.11399999999998,268.221,265.519,386.34499999999997,274.993,250.38899999999998,222.096
ENSMUSG00000024215,Spdef,1.465,8,6,0,0,2,0,3,3.298,8.52,0,4.485
ENSMUSG00000024217,Snrpc,39.049,44.541,34.791,41.947,28.497,46.233,66.744,73.419,69.579,157.881,81.646,57.461
ENSMUSG00000024218,Taf11,91.361,90.988,62.024,87.327,95.06499999999998,77.079,75.25699999999999,78.47500000000001,72.094,146.829,78.574,49.281000000000006
