ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000008859,Rala,90.524768,65.589414,66.636874,82.650956,64.87313900000001,66.08995,56.54959,56.25245,54.317659,58.01822,54.212644,54.775966999999994,52.286908,56.36951
ENSMUSG00000008874,Clec3a,0,0,0,0,0,0,0,0,0,0.151921,0,0,0,0.147411
ENSMUSG00000008892,Vdac3,4.8719280000000005,0.994636,1.763973,3.347822,1.6734580000000001,1.986552,3.54787,1.749085,2.317845,1.316277,0.92134,1.500546,2.126542,0.973564
ENSMUSG00000008932,Slc1a7,0,0,0,0,0,0.314427,0.22837799999999997,0.224734,0.367346,0.343159,0.132144,0,0.19498,0.108746
ENSMUSG00000008958,Vps72,9.383061,2.904273,22.257149,19.823753,15.431686,20.03437,1.669678,3.292024,2.07878,1.280816,2.307074,0.85136,2.815827,1.769987
ENSMUSG00000008976,Gabpa,5.320131,0.982065,2.880737,8.582204,2.095331,0.229385,4.793524,1.629874,3.343483,1.525886,4.346011,2.6892110000000002,2.291073,3.022076
ENSMUSG00000008999,Bmp7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009013,Dynll1,418.83903,350.94739300000003,317.29324,344.904745,321.537883,327.517453,396.7387580000001,420.412701,413.172116,380.09886,389.00271899999996,365.02152800000005,403.4901929999999,404.920131
ENSMUSG00000009030,Pdcl,27.238101,19.304004,20.376725,24.940483,19.474555999999996,22.784560999999997,16.675179999999997,13.74686,15.358834,16.012994,16.928161,17.712737,16.97675,16.94774
ENSMUSG00000009035,Tmem184b,6.371352000000001,10.785979999999999,7.547747,4.590446,8.398164999999999,7.888031000000001,2.8985190000000003,5.516374,7.695107,3.114327,6.808922,6.855789,5.244059,3.1635340000000003
ENSMUSG00000009047,Krtap13-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009070,Rsph14,2.066018,0.665697,0.851416,0.18087,1.518703,1.927878,0.685314,0.483298,0.595989,1.3400859999999999,1.145041,0.253862,0.918845,1.2446599999999999
ENSMUSG00000009073,Nf2,86.341502,61.634710999999996,57.341381000000005,101.40836,61.953453999999994,62.10919199999999,40.841037,35.48088799999999,39.81890799999999,36.087537999999995,37.83973,35.692975000000004,37.767329,38.82036900000001
ENSMUSG00000009076,Zmat5,2.81475,1.190895,2.457678,3.098082,1.63173,2.720121,0.564319,0.926349,0.196193,0.166715,0.216549,0.363828,0.178855,0.177252
ENSMUSG00000009079,Ewsr1,232.50773500000003,205.14670600000002,185.831073,247.66375000000002,215.214155,221.169142,133.309574,116.554164,124.477613,110.88534899999999,108.56453300000001,107.14610300000001,121.832109,118.836738
ENSMUSG00000009090,Ap1b1,107.341768,132.77297900000002,133.973851,116.88511500000001,139.054913,144.528351,96.97678300000001,97.98108099999999,94.36916400000001,101.22448700000001,107.44274000000001,97.586199,105.450935,112.30785900000001
ENSMUSG00000009092,Derl3,0.540916,2.461689,2.057294,0,0,0.292942,1.112364,0.241328,0.762007,0.147336,0.519688,0.152594,0.718137,1.210934
ENSMUSG00000009093,Gstt4,0.289633,0.273638,0.154728,0,0.18824,0,0,0.0806,0.088642,0,0.172084,0,0,0.08017
ENSMUSG00000009097,Tbx1,0.27796,2.984147,0.986002,0.672983,1.082211,0.220049,0.062334,0.458596,0.496456,0.229051,0,0.305284,0.576001,0.36815
ENSMUSG00000009108,Gnat2,0,0,0.119297,0.432187,0.145014,0,0.355846,0,0.086138,0.194481,0.067264,0.0672,0.070167,0.258576
ENSMUSG00000009112,Bcl2l13,0.664929,0.729179,9.677254,0.443587,3.809178,2.9675800000000003,5.195373,6.268466999999999,2.732247,5.218814,4.783402,6.657496,8.979173,5.966946999999999
ENSMUSG00000009115,Spatc1l,0,0.091155,0.199755,0,0,0.194723,0,0.054912,0,0,0,0,0.057005,0.106006
ENSMUSG00000009145,Dqx1,0.402294,0.63229899999999994,0.655918,0.308733,0.30946,0.252387,0.403777,0.432348,0.85887,0.5077,0.597164,0.270316,0.409591,0.549572
ENSMUSG00000009207,Lnpk,2.932047,5.375134,11.435025,2.501347,7.986211999999999,1.533038,4.44277,4.697279,7.052021,4.431736,5.676242,2.2987089999999997,6.465465,4.244191000000001
ENSMUSG00000009246,Trpm5,0,0,0.030087,0.028727,0.24764399999999998,0.48302,0.092618,0.066397,0.236269,0.131847,0.056453,0.036591,0.057384,0
ENSMUSG00000009248,Ascl2,0,1.203382,0,0,0,0,0,0,0,0.655356,0,0,0,0
ENSMUSG00000009281,Rarres2,0.395528,0.699968,0.897747,0.363643,0.50192,0.460876,0.325518,0.353048,0.441243,0.148752,0.3618,0.237473,0.339557,0.305915
ENSMUSG00000009291,Pttg1ip,17.341034999999998,12.676759,16.85033,18.597488000000002,18.857649,12.921893,13.779325,12.178542,10.975986,8.756889999999999,15.521921000000003,8.622566,13.252087999999999,8.330438999999998
ENSMUSG00000009292,Trpm2,30.843379,35.410884,30.354793,30.181362,38.613592999999995,29.987208000000003,23.012449,18.531588,18.922392,17.087963000000002,18.317268,22.839108999999997,20.743214,23.879852
ENSMUSG00000009293,Ube2g2,4.981324,3.646694,0,4.435309999999999,1.628666,4.1605609999999995,0.218512,0.435482,0.907779,0,0.675526,3.000344,3.745936,1.1831770000000001
ENSMUSG00000009350,Mpo,0.446769,0,0,0,0.325418,0,0,0,0.478686,0.126227,0,0.293925,0.466294,0.161082
ENSMUSG00000009356,Lpo,3.254461,7.882688,4.617389,2.45639,2.581841,4.962266,0.819403,1.845965,0.281218,1.43146,3.712779,1.0609549999999999,1.73017,0
ENSMUSG00000009376,Met,0,0,0.233185,0,0.454313,0,0,0,0,0,0,0,0,0
ENSMUSG00000009378,Slc16a12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009394,Syn2,160.698845,108.57749,94.71158,155.405479,111.729568,112.107386,94.13843200000001,92.765125,84.501999,80.94360900000001,87.757972,87.43880300000001,71.270883,96.19657699999999
ENSMUSG00000009406,Elk1,1.582463,0.858247,1.041853,1.606021,0.354398,0.762249,0.610835,0.37633,0.428566,0.655808,0.590076,0.346307,0.497613,0.358658
ENSMUSG00000009418,Nav1,49.90981,38.880913,41.30351,45.855374999999995,39.986324,43.700784,11.104744,8.63375,9.653767,8.735611,9.363974,7.959332,9.239550999999999,9.968087
ENSMUSG00000009470,Tnpo1,0.450396,0,0.430605,1.313687,0.191554,0.318142,0.9251750000000001,1.009821,1.029452,1.5684500000000001,1.1411879999999999,0.313535,1.8113519999999999,1.122584
ENSMUSG00000009487,Otog,0,0.010242,0.13121,0,0.067777,0.066699,0.019362,0.032133,0.052562,0.021924,0.120383,0.140442,0.137081,0.01821
ENSMUSG00000009535,Rnmt,20.945584000000004,13.548118,20.153045,21.759127,24.732208999999997,18.141177,8.168171999999998,9.693703000000001,6.204838,7.145083,11.759126,8.424107000000001,11.595177999999999,10.178794
ENSMUSG00000009545,Kcnq1,0,0,1.285056,0,0,0,0,0,0,0,0,0,0.048486,0
ENSMUSG00000009549,Srp14,1.000965,1.263496,0.601296,1.172255,2.24848,2.267815,0,1.061341,0.464503,0.529216,0.562738,1.046021,1.318086,0.529171
ENSMUSG00000009555,Cdk9,20.85417,25.999828,31.129071,31.972935,35.82953,33.365649,12.798229999999998,12.637234,13.326825,8.672025,13.52589,9.156396,10.12246,9.879241
ENSMUSG00000009563,Tor2a,3.279288,8.354243,4.562962000000001,4.846153,8.994325,7.119455,5.033391,4.7761499999999995,5.936818000000001,3.1569409999999998,2.9231030000000002,3.823029,4.286862,3.472633
ENSMUSG00000009566,Fpgs,6.743424000000001,11.512291,9.744888999999999,4.591952000000001,11.879427000000002,10.391771,7.360841000000001,7.224021,6.976336000000001,7.668732,8.099115999999999,6.24388,7.512745,7.966269
ENSMUSG00000009569,Mrtfb,1.316335,0,0,0.556291,0,0,1.322745,0,0,0,0,0,0,0
ENSMUSG00000009575,Cbx5,9.446135,8.355898,18.414703,3.848657,8.11871,12.805043,10.06078,4.796742,12.047618,8.820215,7.835139,7.472559,7.199855,6.606846
ENSMUSG00000009580,Odam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000009585,Apobec3,1.872449,3.165364,2.721675,3.192545,2.598538,1.577826,0.8789469999999999,0.789373,2.349775,1.6116460000000001,0.74977799999999994,1.323869,1.4778449999999999,1.123305
ENSMUSG00000009588,St6galnac1,0,0,0,0,0.061887,0.050494,0,0,0,0,0,0.056923,0,0
ENSMUSG00000009596,Taf7l,0,0,0,0,0,0,0,0,0,0,0,0.131558,0,0
ENSMUSG00000009614,Sardh,9.505355999999999,3.767364,7.38938,7.183329,2.460772,4.76626,1.637493,2.033887,1.7536239999999998,0.49700900000000003,2.576582,2.306079,0.364324,2.02005
ENSMUSG00000009621,Vav2,10.292969000000001,11.620144999999999,8.261972,10.435291,14.460342,10.670703999999999,6.709175,8.334393,9.241263,5.380283,4.709867,6.787992,8.463015,8.086356
ENSMUSG00000009628,Tex15,1.020772,1.683316,1.0147329999999999,1.362292,1.5516649999999998,1.8777469999999998,2.697723,2.656543,2.918191,2.665522,2.5683360000000004,1.903178,3.14722,2.544322
ENSMUSG00000009640,Dmap1,6.175490999999999,9.518541,12.675167000000002,9.475582999999999,12.744482,12.652306,2.687104,4.289247,3.500855,4.117232,4.0296400000000006,4.490365000000001,4.523555,4.031892
ENSMUSG00000009646,Pla2g12b,0,0,0,0,0.930943,0,0,0,0,0,0,0,0,0.097502
ENSMUSG00000009647,Mcu,0.085259,0,0.045211,0.085172,0,0.044755,0.025617,0.025618,0.027058,0.16022,0.055254,0.104091,0.026476,0.024586
ENSMUSG00000009654,Oit3,0,0,0,0,0,0,0,0,0,0.254138,0,0,0,0
ENSMUSG00000009670,Tex11,0,0.042559,0,0,0,0,0,0,0,0,0.05543,0,0,0
ENSMUSG00000009681,Bcr,23.373182999999997,16.822288,19.861519,24.598246,13.483887,13.947370999999999,12.665923000000001,12.527935,14.648686000000001,7.879068,9.054056,9.328204,13.093713,16.269028000000002
ENSMUSG00000009687,Fxyd5,5.350071,13.698713999999999,15.342449,9.455067999999999,24.143825999999997,14.496701000000002,7.184189,4.945742,10.424109000000001,3.8811850000000003,12.331012000000001,7.36377,5.819596,4.326098
ENSMUSG00000009731,Kcnd1,7.089623,11.7099,11.701229,7.477822,12.256457000000001,12.305594,7.35407,7.645966,7.884515,6.5499920000000005,7.091487000000001,9.033223,7.197799,8.434386
ENSMUSG00000009733,Tfcp2,19.222025,13.027791,12.202506999999999,12.796545,16.241646,16.179704,10.278929,8.119585,9.152023999999999,7.2347470000000005,8.050892,6.636947,9.256489,7.16785
ENSMUSG00000009734,Pou6f2,0,0,0,0,0,0,0.141632,0,0,0,0,0,0,0.164508
ENSMUSG00000009739,Pou6f1,44.465358,54.713355,46.338878,63.18927300000001,51.250328,49.313255,34.540799,25.731368000000003,29.851318000000003,21.014248,30.407362,26.966848,30.256538999999997,33.272594
ENSMUSG00000009741,Ubp1,82.181227,73.348569,75.348989,80.540727,82.495844,73.356416,45.498639,45.512510999999996,47.93242000000001,40.280326,43.996402,39.57985,43.311800000000005,47.17529499999999
ENSMUSG00000009772,Nuak2,1.012615,0.517505,0,0,0,0.529522,0.145368,0.800757,0.410131,0.155765,0.110188,0,0,0.255432
ENSMUSG00000009828,Cilk1,4.2380569999999995,4.596166,0.948949,1.878631,3.762735,2.785773,0.978121,0.634138,0.901834,0.9559610000000001,1.1587169999999998,0.838565,1.021082,0.85077
ENSMUSG00000009863,Sdhb,10.935215000000001,12.777588999999999,8.622291,15.368251,13.958341,10.847879,11.898964999999999,13.013846,13.453351,9.294699,10.864747000000001,9.251607,10.060868,13.992666
ENSMUSG00000009894,Snap47,55.99893,41.124514999999995,29.855303999999997,73.918402,27.105608999999998,35.308083,20.888506,22.689767,17.913986,23.221681,23.096166,18.706343,26.749419,20.705571000000003
ENSMUSG00000009905,Kdsr,0,0.042722,0,0,1.89546,3.802274,0.858004,0,0.311905,0,1.039772,0,0.8346370000000001,0.025548
ENSMUSG00000009907,Vps4b,27.797010999999998,21.539514999999998,24.771807,42.746929,22.190694,21.053778,21.19718,18.773984000000002,16.048880999999998,13.700457,13.454405000000001,11.368276999999999,17.154309,16.132762000000003
ENSMUSG00000009927,Rps25,15.738817,21.923138,22.209699,17.951575000000002,25.628510000000002,23.489605,14.398838,19.177753,14.713997999999998,14.106006,12.884451000000002,14.102513,11.688229,14.391068
ENSMUSG00000009941,Nxf2,0.065477,0.063428,0.208672,0.245253,0.084452,0,0.234394,0,0,0,0,0,0.120674,0.037414
ENSMUSG00000009995,Tafazzin,38.39878,43.92048199999999,29.257946000000004,36.078205999999994,44.639846,46.709795,30.621026999999998,26.649333,26.469406,21.31892,26.115569,24.623737000000002,26.799919,25.743546
ENSMUSG00000010021,Kif19a,6.449731,3.775696,5.7516680000000004,6.330647000000001,6.251347000000001,6.904052,4.969068,1.784905,4.110484,4.06875,3.592341,4.986642,6.661651,2.9616279999999997
ENSMUSG00000010025,Aldh3a2,11.827523999999999,18.72964,12.987845,8.727872,14.600019999999999,15.285295,11.368310000000001,12.370322,11.351536,12.057001,10.799831999999999,10.428946999999999,8.572175,12.978883000000002
ENSMUSG00000010044,Zmynd10,2.471625,0.377221,3.337813,0,3.5568300000000006,6.116574,0.677527,0.9362839999999999,1.182083,0.81748,0.930194,1.015366,1.9733049999999999,0.93071
ENSMUSG00000010045,Tmem115,16.287245,26.705171,24.695005,20.344139,27.453148,26.34977,19.206247,20.694118,21.618306,16.894782,18.567438,19.144434,18.023593,20.580711
ENSMUSG00000010047,Hyal2,0.387826,2.6898999999999997,2.355713,0.137669,7.1055720000000004,1.410936,0.172184,0.205858,3.019362,0.129481,0.216105,0.163348,0.25416,0.603987
ENSMUSG00000010048,Ifrd2,5.401309,7.363913999999999,7.6362760000000005,5.231642000000001,8.097142,7.409094,2.580753,2.324401,5.466957000000001,3.1864039999999996,3.5296079999999996,4.762327,5.191803,5.469594
ENSMUSG00000010051,Hyal1,9.338282,7.693379999999999,7.621474999999999,9.158418999999999,8.975342,8.352074,4.953187,6.363462999999999,5.695404,4.492934999999999,5.334467,4.095779,6.222514,5.299963999999999
ENSMUSG00000010054,Tusc2,81.001702,81.70354099999999,84.009291,72.039395,83.66617,73.131797,58.386263,60.403452,60.499502,59.024006,57.047526000000005,58.495112,61.478497999999995,61.108688
ENSMUSG00000010057,Nprl2,8.734296,7.386186,9.452345000000001,8.126193,13.207863999999999,9.096143999999999,5.2598910000000005,5.179037,7.541955,6.316435,5.184336,6.207147,6.864196999999999,7.199347
ENSMUSG00000010064,Slc38a3,18.926561,20.439784999999997,24.292406,15.678436000000001,28.783858000000002,18.311167,7.246881,6.492107,6.643578,6.887826,6.915952,8.134,9.521765,5.3425839999999996
ENSMUSG00000010066,Cacna2d2,29.660230000000002,33.068423,31.564529,33.482286,39.177262999999996,31.147245,22.447801,23.347908,23.097125000000002,19.049775,21.472088,23.994280000000003,24.209996,24.360971999999997
ENSMUSG00000010067,Rassf1,14.149223999999998,18.639842,21.318811,18.798997999999997,17.650539,18.940622,14.644413999999998,11.535129999999999,14.288994,12.384048,12.734473999999999,11.722914000000001,12.42952,12.692884
ENSMUSG00000010080,Epn3,0.117262,0.851781,0.786966,1.045395,0,2.330818,0.9735969999999999,1.196197,1.230913,0.694909,2.091066,0.654463,0.565785,1.408301
ENSMUSG00000010086,Rnf112,7.796087,16.748024,18.733136000000002,5.599311,13.404356,23.017402,5.405089,3.708847,7.061209,5.747803,4.364034,5.217489,7.099988999999999,5.512726
ENSMUSG00000010095,Slc3a2,5.9336150000000005,7.16763,11.635053000000001,11.54013,2.657973,14.057709000000001,4.045769,7.7852630000000005,4.773166,2.76559,6.999502,2.07957,3.756215,6.933186999999999
ENSMUSG00000010097,Nxf1,8.195771,6.592225,11.225897,7.312042999999999,8.581665,17.127411000000002,14.192468,6.045952,13.220275000000001,10.104011,2.567665,10.887101999999999,2.121596,14.081943000000003
ENSMUSG00000010110,Stx5a,84.97892200000001,43.750444,45.774379999999994,71.775367,57.632961,51.223941,38.312277,32.515226999999996,36.09550999999999,33.83004699999999,35.978532,31.187898,34.456095000000005,38.709752
ENSMUSG00000010122,Slc47a1,0,0,0,0,0,0,0.286908,0,0.139032,0.091522,0.449724,0.12005300000000001,1.094977,0.20222300000000001
ENSMUSG00000010142,Tnfrsf13b,2.115394,2.397288,0,0.408013,0,0.278967,0.224226,0.47547800000000007,0.193349,0,0.191055,0.254364,0,0.145943
ENSMUSG00000010277,Bltp2,38.055941,8.603818,21.73444,25.144977,32.915251000000005,32.066869,21.16686,20.254094000000002,15.076612999999998,15.011987,19.750606,18.571775,17.334037000000002,17.615258
ENSMUSG00000010307,Tmem86a,0,0,0,0,0.501128,0,0,0,0,0,0,0,0,0
ENSMUSG00000010311,Optc,0.161286,0,0.117259,0,0.343419,0.12398,0,0.058523,0,0.062362,0.063406,0.088659,0,0.054195
ENSMUSG00000010342,Tex14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010358,Ifi35,7.264136000000001,6.949002999999999,8.325816,6.5230109999999994,14.398071999999999,11.019299,3.7700449999999996,6.946950999999999,4.696611,5.151031,4.804136,4.534136,4.432232,4.276693
ENSMUSG00000010362,Rdm1,0.842259,2.748654,2.540307,0.585954,1.046117,1.825287,3.44622,1.853218,2.613801,2.68629,0.14871,0.294722,3.927745,3.627761
ENSMUSG00000010376,Nedd8,54.984043,7.034219,42.008392,10.789843,33.520204,34.260121,42.043076,44.624913,33.600258,40.953136,33.208514,67.65446,33.262375,20.291684999999998
ENSMUSG00000010392,Gosr1,0,7.738999,0,23.419237,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010406,Mrpl52,0.983312,4.319584,0.977949,1.358023,7.56817,5.177333,7.54872,13.234135,10.557399,4.632623,7.997981,9.834728,14.906184,5.626284999999999
ENSMUSG00000010435,Spaca7,0,0,0,0,0,0,0,0,0,0.117144,0,0,0,0.113573
ENSMUSG00000010453,Kansl3,51.530311,55.148877,48.821054999999994,48.721987000000006,52.64136799999999,54.690211999999995,38.008205,38.055426000000004,38.052483,34.35745000000001,35.614611000000004,36.406834,37.787003999999996,39.76581100000001
ENSMUSG00000010461,Eya4,0.219139,0.042362,0.046486,0.082028,0,0,0,0.02615,0,0,0.271613,0,0,0.025265
ENSMUSG00000010476,Ebf3,0.689142,0.159595,0.262987,0.438316,0.21254,0.14442,0.350447,0.299853,0.545951,0.216509,0.240861,0.281112,0.466445,0.784458
ENSMUSG00000010505,Myt1,4.435072000000001,5.079909000000001,8.700973,4.117568,7.6729210000000005,2.695846,4.6652759999999995,3.301092,5.611455,4.380288,3.345106,6.144354,4.7138409999999995,7.640363000000002
ENSMUSG00000010517,Faf1,9.149649,0.965921,2.064707,12.475255,2.237129,2.465206,0.85491,2.19923,1.33242,2.06795,3.327114,1.984631,2.390634,3.081873
ENSMUSG00000010529,Gm266,9.435982,10.095641,9.605846,9.534483,11.810201,10.319143,3.34209,3.177389,2.859975,2.681114,2.842887,2.374687,1.972864,2.883017
ENSMUSG00000010538,Tsacc,2.728992,0.812686,0.29518,1.800609,1.08112,1.600054,0.794874,0.308828,1.038747,0.299939,0.495396,0.900524,0.499142,0.440715
ENSMUSG00000010554,Mettl16,20.271458999999997,10.129487999999998,18.19223,23.540008,11.635655,18.322032999999998,7.424792999999999,6.710913000000001,7.00481,5.448837,5.725438,5.82972,7.21942,7.392505000000001
ENSMUSG00000010592,Dazl,0,0.127425,0,0,0.120262,0.196525,0,0,0,0,0,0,0,0.147331
ENSMUSG00000010601,Apol7a,0,0,0,0,0,0,0.100734,0,0,0,0,0,0,0
ENSMUSG00000010608,Rbm25,93.517052,47.306654,56.302465,102.236575,60.423099,47.717265,53.505296,46.767084999999994,38.462603,36.445886,36.19122,39.568744,43.33118300000001,40.376391
ENSMUSG00000010609,Psen2,14.647528,27.291939999999997,23.094348,16.040994,25.882828999999994,24.038684,15.126828,13.627144,13.595958999999999,11.796025,13.771838,13.394967000000001,14.306134,14.747634999999999
ENSMUSG00000010651,Acaa1b,0.146448,0.871741,0.725028,0.204791,0.874986,1.83253,1.656317,1.558015,1.566316,1.208008,0.631228,0.818313,1.054439,0.855532
ENSMUSG00000010660,Plcd1,5.958175000000001,6.602149,7.288995999999999,1.4439350000000002,5.101914,5.944463000000001,2.019615,2.027202,3.0953920000000004,1.114181,1.753879,2.831534,2.352671,2.006771
ENSMUSG00000010663,Fads1,7.217573000000001,9.001433,8.964612,13.810823,15.076526999999999,10.326844999999999,9.847109,8.336559,8.162876,9.023912,8.458629,6.709953,9.118712,10.024449
ENSMUSG00000010721,Lmbr1,0.29248,0.328849,1.938182,0,3.413532,0,1.331344,0.369051,0,0.324146,1.021979,0.268964,0.658736,0.730899
ENSMUSG00000010751,Tnfrsf22,3.277611,5.430266,4.394787,3.345857,8.145657,5.269177,1.650811,1.773393,2.459105,2.539021,1.199692,2.138283,1.686866,2.148047
ENSMUSG00000010755,Cars1,20.116208000000004,12.712332000000002,11.65877,24.435659,19.414656,16.703138999999997,10.925826,9.951627,9.734226999999999,8.59,11.019306999999998,3.877358,6.438291000000001,7.906237000000001
ENSMUSG00000010760,Phlda2,0,0,0,0,0,0.207731,0,0,0,0,0,0,0,0
ENSMUSG00000010796,Asz1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010803,Gabra1,0,1.439879,0,0.246373,0,4.130578,0.766466,3.694789,3.5618350000000003,5.210779,6.860979,4.2971379999999995,5.612796,3.572514
ENSMUSG00000010825,Grid2ip,5.471563,9.424827,9.260354,6.581284,10.349172,11.706075000000002,4.057874,2.734759,3.452665,2.913048,2.965051,4.331037,3.455533,3.6745319999999997
ENSMUSG00000010841,Cfap97d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010911,Apip,11.598073,11.461177,15.423533,13.786902,14.153445000000001,9.078812,10.617762,19.033096,9.580495,8.457291,9.293628,12.079664000000001,6.8006400000000005,14.887813
ENSMUSG00000010914,Pdhx,0,10.612931,8.407903,12.727564,5.276387,7.65761,0,0,0,0,0,0,0,2.253876
ENSMUSG00000010936,Vac14,5.3564799999999995,3.971697,3.7380269999999998,4.497473,4.147066,4.273675,2.776342,2.833787,2.691858,2.8834779999999998,2.281773,2.1603890000000003,2.592252,2.9962869999999997
ENSMUSG00000011008,Mcoln2,0.492428,0.237117,0.761171,0,0,0,0,0,0,0,0,0,0.235299,0
ENSMUSG00000011034,Slc5a1,0.537691,0.337222,0.284805,0.402331,0.207275,0.253511,0.162357,0.080735,0.20515,0.177511,0.266454,0.160378,0.134165,0.249695
ENSMUSG00000011096,Akt1s1,6.146922,15.737578999999998,9.80647,6.210216,9.289992999999999,11.217983,13.436193,8.187280000000001,10.06807,6.888842,6.531026,11.312951000000002,8.678488000000002,4.631344
ENSMUSG00000011114,Tbrg1,4.462162,2.337947,2.540361,3.301264,7.145209,8.047527,1.5029180000000002,1.96918,1.784125,1.174343,0.760502,2.6598810000000004,1.7353910000000001,0.906419
ENSMUSG00000011118,Panx3,0,0,0,0,0,0,0,0,0,0,0,0,0.027975,0
ENSMUSG00000011148,Adss1,0,0,2.551975,0,0,0,0.704647,0.771446,0.697362,1.130455,0.7046600000000001,0.333596,1.272086,0.835306
ENSMUSG00000011154,Cfap161,0,0,1.044085,2.687075,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000011158,Brf1,10.188336,11.674882,14.420624,16.35928,12.007717,12.150599999999999,3.821247,5.139771,5.160526,4.830845,5.559786000000001,3.0285270000000004,4.64711,4.286589
ENSMUSG00000011171,Vipr2,0,0,0,1.917755,1.052985,0,0,0.247564,0,0,0.861058,0.203672,0,0
ENSMUSG00000011179,Odc1,17.756598,18.788334000000003,19.155131,28.408322000000002,13.691598,14.194865,7.92368,9.874597,9.775934,10.572151999999999,7.180902999999999,9.978533,10.718115,12.930594000000001
ENSMUSG00000011254,Thg1l,4.742891,1.234581,1.545528,1.8726980000000002,2.412008,1.21139,2.275775,2.339487,2.014658,0.9818169999999999,2.164349,0.9971920000000001,1.211977,0.398452
ENSMUSG00000011256,Adam19,1.0532,2.42966,0.7634479999999999,0.498387,1.480149,1.144387,0.221585,0.205828,0.390116,1.04986,0.571855,0.411833,0.44743,0.6910540000000001
ENSMUSG00000011257,Pabpc4,7.50027,7.097776,6.903373,8.194794,8.123459,7.315097,6.131715,5.538410000000001,5.2708960000000005,5.011324999999999,4.993403000000001,4.8374939999999995,4.3330400000000004,7.831950000000001
ENSMUSG00000011267,Zfp296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000011306,Sugp1,12.34029,9.75242,8.952244,13.174228000000001,9.109777000000001,10.642285000000001,4.201331,3.535214,4.795974,3.754709,3.4338,3.107993,5.265339,3.7980419999999997
ENSMUSG00000011350,Gm5893,0,0,0,0,0,0,0,0,0,0,0.130305,0,0,0
ENSMUSG00000011382,Dhdh,0.968085,0.393562,0.390075,1.0347110000000002,1.3360919999999998,0.5342910000000001,0.717459,0.231682,0.7551950000000001,0.647493,0.306323,0.320904,0.349355,0.330699
ENSMUSG00000011427,Zfp790,1.396045,1.370927,2.783726,0.606411,0,0,2.648419,0.361609,1.31128,0.30798,0.65392,1.006225,0.786912,0.301367
ENSMUSG00000011463,Cpb1,0.292556,0.080774,0.177289,0.117324,0.161344,0,0.619291,0.17469,0.197881,0.074783,0.28325,0.148817,0.1555,0.217023
ENSMUSG00000011486,Slc25a41,0,0.706663,0,0.389255,0.940707,0,0.367199,0.847285,0.772501,0,0,0.18785,0,0.322475
ENSMUSG00000011589,Fsd1,21.711239999999997,18.81061,26.323399000000002,8.704522,34.043127,15.549052999999999,10.596316,6.666137000000001,8.676311,8.998234,7.559561,10.53203,9.023132,12.963064
ENSMUSG00000011658,Fuz,8.553116,15.887965,12.443750000000001,5.545178,15.278617,15.407876,10.023952,8.244513,9.497706,10.589565000000002,11.516563,8.653426,12.665013,10.664429
ENSMUSG00000011751,Sptbn4,46.702017999999995,73.12474800000001,69.650918,42.10188899999999,77.082745,78.55836799999999,43.984735,45.214125,47.434369,35.251811000000004,46.38687,45.304868,47.863199,44.248446
ENSMUSG00000011752,Pgam1,0.670792,1.870102,2.157453,0.626167,3.453714,3.7237489999999998,0.704225,0.943048,1.647631,1.945621,0.756152,0.695693,1.337279,5.058835
ENSMUSG00000011831,Evi5,63.038506,36.37462699999999,34.87284,64.609611,33.861951999999995,34.92295800000001,39.497816,35.690618,35.010363,36.29905300000001,37.391723,36.816969,37.510468999999986,39.427606
ENSMUSG00000011832,Evi5l,50.619628999999996,26.421822999999996,26.654159999999997,43.967324999999995,28.313169000000002,24.557418000000002,12.401749,12.422445,14.332174000000002,8.650623000000001,11.653734,8.327162999999999,11.569865,13.637947
ENSMUSG00000011837,Snapc2,2.112415,6.038088,5.121344,3.125501,6.518559,1.195315,1.373456,2.313698,0.659773,1.380476,1.469435,0.501607,0.459026,0.835321
ENSMUSG00000011877,Git1,5.151995,8.190602,8.717533,8.111775999999999,10.798773,8.079848,3.996172,3.4103509999999995,3.747152,3.041564,2.691114,3.829355,2.9553510000000003,3.4661239999999998
ENSMUSG00000011958,Bnip2,53.790611999999996,25.15596,23.71247,49.947466999999996,16.244773,22.202481,24.480852,23.251118,23.705614,20.891586000000004,20.975846,20.253182999999996,23.129967999999998,21.284586
ENSMUSG00000011960,Ccnt1,22.453950000000006,11.683625000000001,13.086129,22.909803,10.907148,11.970407,15.491725,12.164619,14.478391,12.907831,16.580993,11.341711,13.493317999999999,14.856243
